size_cm,weight_g,color_intensity,ripeness_level,firmness,sweetness,defect_count,bruise_score,spot_score,defect_score,size_to_weight_ratio
0.31011471845242566,0.6903522491187938,0.7571428571428572,0.020000000000000018,0.16000000000000003,0.98,0.6,0.18,0.96,0.6106870229007634,0.6971775819834428
0.401889480392892,0.3435887859193726,0.3142857142857144,0.5,0.28,0.08000000000000002,0.0,0.94,0.29,0.5190839694656488,0.8105560116814654
0.5128589637849593,0.5277200681621887,0.09999999999999998,0.58,0.010000000000000009,0.91,0.0,0.21999999999999997,0.22999999999999998,0.16793893129770987,0.7839561081421517
0.31431356376996333,0.33324774154392034,0.942857142857143,0.10000000000000003,0.18,0.54,0.2,0.98,0.81,0.7786259541984732,0.7906586223131756
0.4204843667991303,0.34078760008403564,0.05714285714285722,0.76,0.21999999999999997,0.17000000000000004,0.4,0.020000000000000018,0.28,0.24427480916030533,0.8158359446101722
0.42708255229811803,0.3325707883003805,0.08571428571428574,0.07,0.020000000000000073,0.75,0.0,0.5,0.43000000000000005,0.3511450381679389,0.8202788061042361
0.3137137287246008,0.34683349284530457,0.7857142857142858,0.53,0.45,0.72,0.2,0.88,0.32,0.5801526717557252,0.7856028794183783
0.4144860163455051,0.7293821050911553,0.12857142857142861,0.47,0.59,0.57,0.2,0.77,0.15000000000000002,0.47328244274809156,0.7208573926358184
0.4924645722426334,0.34762716216531675,0.7714285714285715,0.72,0.20999999999999996,0.09999999999999998,0.2,0.81,0.59,0.6259541984732824,0.8290190581325522
0.4156856864362301,0.3761058848245758,0.3285714285714286,0.69,0.4,0.37,0.0,0.99,0.56,0.6259541984732824,0.8031681859547255
0.9477393716727902,0.2197530287821845,0.6428571428571429,0.29,0.62,0.04999999999999999,0.2,0.28,0.94,0.48854961832061067,0.9460817185212205
0.4594736447476945,0.31044142020121857,0.6285714285714287,0.44000000000000006,0.58,0.97,0.6,0.7,0.42,0.6717557251908397,0.8353996092238141
0.52965434505511,0.5382011718294079,0.30000000000000004,0.29,0.93,0.33,0.2,0.61,0.03999999999999998,0.36641221374045796,0.7850567283656485
0.35990102721751527,0.3658815565255959,0.8857142857142859,0.19000000000000006,0.72,0.09999999999999998,0.2,0.35,0.030000000000000027,0.24427480916030533,0.7922074345998712
0.3605008622628778,0.44172366301734406,1.0000000000000002,0.43,0.38,0.19,0.0,0.95,0.95,0.7328244274809159,0.7697963081146195
0.5284546749643849,0.35668432969957287,0.1428571428571429,0.83,0.31,0.07000000000000006,0.2,0.12,0.20999999999999996,0.1984732824427481,0.8331385689436088
0.11756766889105502,0.04227456289829368,0.09999999999999998,0.29,0.61,0.46,0.2,0.37,0.78,0.48854961832061067,0.9399546996973499
0.882357351728275,0.27582343191951264,0.9571428571428572,0.14999999999999997,0.54,0.69,0.0,0.65,0.36,0.4122137404580153,0.9137964586826494
0.14396041088700612,0.04418870655244056,0.12857142857142861,0.35,0.58,0.15000000000000002,0.2,0.22999999999999993,0.45,0.32061068702290074,0.9489597570406247
0.3359076254030142,0.5222110693526927,0.17142857142857143,0.33,0.17000000000000004,0.66,0.6,0.43,0.68,0.6259541984732824,0.7419253122031475
0.09837294743945418,0.053689395177291765,0.47142857142857153,0.83,0.63,0.88,0.2,0.19,0.17000000000000004,0.21374045801526714,0.9051007910028427
0.13796206043338088,0.046943205957188594,0.7857142857142858,0.48,0.44,0.74,0.2,0.31,0.19999999999999996,0.27480916030534347,0.9400859398157885
0.923745969858289,0.3023646677093303,0.4857142857142858,0.17999999999999994,0.92,0.52,0.2,0.8500000000000001,0.10999999999999999,0.5038167938931297,0.9083999679208382
0.5050611081952464,0.4260603655547516,0.5000000000000001,0.68,0.86,0.57,0.2,0.07,0.62,0.2900763358778626,0.8079273698489061
0.43907925320536867,0.5862648521207312,0.6142857142857143,0.44000000000000006,0.49,0.12,0.6,0.61,0.48,0.6564885496183206,0.7549618232133125
0.15355777161280654,0.04946427320899188,0.7285714285714288,0.77,0.07000000000000006,0.75,0.6,0.020000000000000018,0.13,0.27480916030534347,0.9421001180762628
0.458873809702332,0.7400499544807302,0.12857142857142861,0.19000000000000006,0.33,0.64,0.2,0.72,0.45,0.5496183206106869,0.730326602124233
0.8943540526355254,0.315086720044819,0.028571428571428692,0.16999999999999998,0.04999999999999999,0.27,0.4,1.0,0.99,0.9160305343511449,0.900476805312049
0.13316338007048067,0.03669553444291418,0.6857142857142858,0.3,0.32,0.06000000000000005,0.6,0.36,0.0,0.3969465648854962,0.9619841196695924
0.5932368598635377,0.559700273115619,0.18571428571428572,0.41,0.93,0.19,0.2,0.44,0.12,0.32061068702290074,0.7922074345998712
0.35330284171852744,0.3628702817526087,0.11428571428571432,0.39,0.08999999999999997,0.44,0.2,0.97,0.12,0.564885496183206,0.7916936167316925
0.05998350453625251,0.002451037605919859,0.6000000000000001,0.33,0.24,0.35,0.2,0.24,0.31,0.27480916030534347,1.0
0.5260553347829348,0.7378790354583441,0.30000000000000004,0.78,0.33,0.37,0.0,0.41,0.55,0.3511450381679389,0.7455314453752524
0.3742970683062159,0.2996801979504658,0.6857142857142858,0.32,0.29,0.74,0.4,0.08000000000000002,0.6,0.36641221374045796,0.819484428887749
0.34310564594736453,0.3225098625084619,0.0,0.94,0.8800000000000001,0.8300000000000001,0.2,0.33,0.17000000000000004,0.27480916030534347,0.8027038493729551
0.3203119142235886,0.32626812017087237,0.9142857142857144,0.77,0.20999999999999996,0.95,0.2,0.08999999999999997,0.61,0.30534351145038163,0.7949907407309674
0.018594886406238353,0.006862905296575572,0.6428571428571429,0.4,0.85,0.07000000000000006,0.0,0.25,0.53,0.27480916030534347,1.0
0.08637624653220366,0.036088610845257885,0.47142857142857153,0.47,0.5,0.98,0.0,0.8,0.79,0.6106870229007634,0.9374976741518193
0.14875909124990633,0.03046289595928947,0.5285714285714287,0.93,0.73,0.15000000000000002,0.0,0.21999999999999997,0.010000000000000009,0.10687022900763354,0.9874259421606931
0.14336057584164363,0.05296575550316307,0.01428571428571429,0.65,0.87,0.93,0.4,0.59,0.13,0.45801526717557245,0.9304927759097974
0.021594061633050943,0.007469828894231922,0.6714285714285715,0.12,0.31,0.23999999999999994,0.2,0.13,0.34,0.24427480916030533,1.0
1.0,1.0,0.4142857142857143,0.55,0.07000000000000006,0.030000000000000027,0.4,0.07,0.83,0.44274809160305334,0.36546053887089547
0.3790957486691161,0.5873619832395715,0.4857142857142858,0.24,0.42,0.86,0.6,0.13,0.31,0.38167938931297707,0.7394528606764559
0.42468321211666804,0.5161184901608349,0.842857142857143,0.07,0.87,0.43000000000000005,0.0,0.7,0.29,0.4122137404580153,0.7672456564125364
0.4708705106095824,0.39228273302364675,0.17142857142857143,0.16999999999999998,0.38,0.94,0.2,0.010000000000000009,0.83,0.33587786259541985,0.8105560116814654
0.04378795831146437,0.004201778753005481,0.3285714285714286,0.36,0.82,0.94,0.4,0.2,0.98,0.5496183206106869,1.0
0.10916997825597968,0.04110740213356989,0.3857142857142857,0.34,0.020000000000000073,0.56,0.6,0.41,0.81,0.6564885496183206,0.938033658202121
0.5260553347829348,0.685100025677537,0.04285714285714287,0.27,0.12000000000000005,0.97,0.6,0.53,0.17999999999999994,0.5343511450381678,0.7545999350129614
0.09117492689510387,0.035411657601718105,0.9000000000000001,0.010000000000000009,0.48,0.42,0.2,0.71,0.65,0.5954198473282443,0.9424215118738718
0.4504761190672566,0.798127874133383,0.6857142857142858,0.08999999999999997,0.47,0.07000000000000006,0.4,0.14999999999999997,0.82,0.47328244274809156,0.7183550672944411
0.47446952088175764,0.5197600317467728,0.542857142857143,0.95,0.32,0.81,0.2,0.65,0.47,0.5190839694656488,0.7779872125411594
0.28792082177401224,0.25738229183687766,0.5857142857142857,0.15999999999999998,0.98,0.21999999999999997,0.4,0.38,0.54,0.48854961832061067,0.8129108987722353
0.5254554997375722,0.6589556245477253,0.1428571428571429,0.020000000000000018,0.42,0.64,0.0,0.32,0.08000000000000002,0.16793893129770987,0.7595597087879763
0.055184824173352354,0.007446485678937409,0.9000000000000001,0.7,0.83,0.8200000000000001,0.2,0.14999999999999997,0.72,0.36641221374045796,1.0
1.0,1.0,0.6571428571428573,0.52,0.10999999999999999,0.36,0.2,0.75,0.27,0.5038167938931297,
0.22613781210167205,0.30845724690118825,0.8714285714285717,0.78,0.18,0.86,0.6,0.48,0.26,0.5190839694656488,0.7697963081146195
1.0,1.0,0.2571428571428572,0.7,0.75,0.47,0.4,0.61,0.31,0.5343511450381678,0.4728039340365622
0.6124315813151385,0.533439155909335,0.9142857142857144,0.4600000000000001,0.68,0.5,0.2,0.68,0.08000000000000002,0.4122137404580153,0.8012987949034763
0.3221114193596762,0.37419174117042886,0.8,0.03999999999999998,0.27,0.87,0.2,0.25,0.97,0.48854961832061067,0.7788602827660115
0.4510759541126191,0.2759168047806906,0.8142857142857144,0.82,0.45,0.53,0.4,0.9,0.08000000000000002,0.5954198473282443,0.8469799301702636
0.4288820574342057,0.3621699852937744,0.9000000000000001,0.81,0.72,0.32,0.2,0.8,0.19999999999999996,0.5038167938931297,0.8107722170983249
0.3730973982154908,0.3209225238684377,0.24285714285714288,0.59,0.93,0.61,0.4,0.8500000000000001,0.14000000000000007,0.5801526717557252,0.8114182600733444
0.447476943840444,0.5510632834566633,0.6000000000000001,0.24,0.83,0.34,0.8,0.72,0.47,0.7786259541984732,0.7646335901334507
0.4222838719352179,0.24909545040733916,0.7142857142857144,0.75,0.82,0.48,0.8,0.57,0.49,0.7175572519083968,0.8522636411674781
0.4318812326610183,0.3161371647330704,0.15714285714285714,0.48,0.010000000000000009,0.09999999999999998,0.2,0.75,0.48,0.564885496183206,0.8271779928953783
1.0,1.0,0.8,0.65,0.94,0.87,0.2,0.25,0.7,0.3969465648854962,0.16329386707739602
1.0,0.3075468615047037,0.27142857142857146,0.94,0.55,0.67,0.2,0.06,0.55,0.27480916030534347,0.9255082455683653
0.12716502961685539,0.04680314666542179,0.9571428571428572,0.28,0.43,0.18,0.2,0.61,0.8899999999999999,0.6259541984732824,0.9349149503674832
0.048586638674364635,0.005088820934195493,0.028571428571428692,0.67,0.6,0.5,0.4,0.13,0.29,0.30534351145038163,1.0
0.48826572692509573,0.35521370713602096,0.842857142857143,0.6,0.040000000000000036,0.10999999999999999,0.2,0.3,0.03999999999999998,0.2290076335877862,0.8256823095437978
1.0,1.0,0.12857142857142861,0.26,0.73,0.86,0.6,0.84,0.9200000000000002,0.9007633587786259,0.0
1.0,1.0,0.34285714285714297,0.78,0.25,0.38,0.4,0.4,0.33,0.44274809160305334,0.31668918040505356
0.3814950888505662,0.5454609117859894,0.7000000000000002,0.43,1.0,0.04999999999999999,0.2,0.36,0.8899999999999999,0.5190839694656488,0.749402507184145
0.013796206043338088,0.005018791288312063,0.05714285714285722,0.75,0.79,0.64,0.0,0.13,0.010000000000000009,0.06106870229007627,1.0
0.42828222238884317,0.499801582669997,0.8,0.27,0.42,0.33,0.4,0.47,0.29,0.45801526717557245,0.7719799722270769
0.0,0.006092579191857905,0.35714285714285726,0.2,0.20999999999999996,0.75,0.0,0.34,0.78,0.3969465648854962,1.0
0.12716502961685539,0.02761502369336355,0.35714285714285726,0.76,0.16000000000000003,0.57,0.0,0.46,0.77,0.44274809160305334,0.9860609033565138
0.22073929669340936,0.3819183454329,0.7571428571428572,0.82,0.26,0.62,0.4,0.99,0.26,0.6870229007633588,0.7415171301499076
0.03479043263102649,0.004621956628306001,0.7285714285714288,0.82,0.65,0.34,0.6,0.63,0.35,0.6259541984732824,1.0
0.34790432631026474,0.2640584514110974,0.1428571428571429,0.73,0.21999999999999997,0.10999999999999999,0.2,0.37,0.25,0.32061068702290074,0.8273635117360545
0.8811576816375499,0.32447069259319783,0.6285714285714287,0.89,0.81,0.09999999999999998,0.4,0.61,0.79,0.6717557251908397,0.8956469288882255
0.2969183474544501,0.38663367492238393,0.21428571428571436,0.69,0.16000000000000003,0.34,0.4,0.44,0.15000000000000002,0.3969465648854962,0.7675677866906376
0.5632451075954114,0.41866056630640314,0.27142857142857146,0.67,0.53,0.06000000000000005,0.2,0.51,0.14000000000000007,0.3511450381679389,0.8210674089762627
0.4504761190672566,0.26503886645346536,0.5000000000000001,0.17999999999999994,0.6,0.08999999999999997,0.2,0.51,0.95,0.5954198473282443,0.8513759435393775
0.5038614381045213,0.694250566072971,0.5857142857142857,0.83,0.37,0.76,0.0,0.04999999999999999,0.13,0.06106870229007627,0.7482556224914603
0.1187673389817801,0.04722332454072231,0.7571428571428572,0.88,0.09999999999999998,1.0,0.2,0.75,0.87,0.6870229007633588,0.9297018213506612
0.12116667916323015,0.04773687527720066,0.1428571428571429,0.07,0.65,0.72,0.0,0.82,0.61,0.564885496183206,0.9296296296210922
0.3742970683062159,0.32584794229557185,0.9285714285714286,0.9,0.45,0.8200000000000001,0.2,0.93,0.96,0.7938931297709924,0.8099047981116164
0.4366799130239185,0.503980018207708,0.34285714285714297,0.10999999999999999,0.35,0.38,0.0,0.65,0.57,0.47328244274809156,0.7729025388698499
1.0,1.0,0.5714285714285714,0.14999999999999997,0.9099999999999999,0.28,0.0,0.45,0.33,0.30534351145038163,0.4626026661938366
0.5710429631851242,0.5649758397721703,0.08571428571428574,0.25,0.04999999999999999,0.20999999999999996,0.4,0.14999999999999997,0.98,0.5190839694656488,0.7869563481015269
0.5266551698282973,0.41824038843110256,1.0000000000000002,0.58,0.85,0.31000000000000005,0.0,0.87,0.47,0.5496183206106869,0.8143832794420851
0.34010647072055195,0.4476528397021406,0.6142857142857143,0.37,0.92,0.84,0.2,0.95,0.30000000000000004,0.6106870229007634,0.7626324224462696
0.10497113293844196,0.03531828474054022,0.5571428571428572,0.97,0.58,0.34,0.0,0.57,0.12,0.30534351145038163,0.9507576694872957
0.40968733598260487,0.3944069656154439,0.028571428571428692,0.36,0.4,0.41,0.2,0.46,0.17999999999999994,0.33587786259541985,0.7962326535007558
0.3359076254030142,0.400756320175541,0.2285714285714286,0.58,0.83,0.33,0.6,0.56,0.97,0.7786259541984732,0.7747244645849379
1.0,1.0,0.7857142857142858,0.9899999999999999,0.61,0.45,0.4,0.22999999999999993,0.64,0.45801526717557245,0.3889193165219258
0.4042888205743422,0.32566119657321607,0.5857142857142857,0.8,0.84,0.13999999999999996,0.4,0.26,0.47,0.4122137404580153,0.8172694152974231
1.0,1.0,0.24285714285714288,0.25,0.7,0.35,0.0,0.14999999999999997,0.26,0.15267175572519082,
1.0,1.0,0.9142857142857144,0.24,0.48,0.20999999999999996,0.0,0.78,0.76,0.5801526717557252,
0.05278548399190225,0.007586544970704268,0.6000000000000001,0.10000000000000003,0.32,0.8200000000000001,0.4,0.08000000000000002,0.93,0.47328244274809156,1.0
0.3371072954937393,0.4159060669016551,0.9285714285714286,0.43,0.72,0.86,0.4,0.3,0.75,0.5190839694656488,0.7704247099960408
1.0,1.0,0.4,0.51,0.4,0.10999999999999999,0.4,0.81,0.88,0.7938931297709924,0.22572916147857414
0.45767413961160697,0.3389434860757721,0.45714285714285724,0.020000000000000018,0.35,0.58,0.4,0.26,0.44000000000000006,0.4122137404580153,0.8247369267418171
0.1319637099797556,0.037675949485282134,0.9142857142857144,0.39,0.78,0.32,0.8,0.31,0.57,0.6259541984732824,0.9587198870945024
0.03539026767638903,0.007469828894231922,0.942857142857143,0.10000000000000003,0.19,0.55,0.2,0.21999999999999997,0.8,0.42748091603053434,1.0
0.02819224713203866,0.005859147038913215,0.5000000000000001,0.84,0.92,0.93,0.4,0.19,0.06000000000000005,0.2595419847328244,1.0
0.5116592936942341,0.7239431359275428,0.0714285714285714,0.81,0.9099999999999999,0.25,0.0,0.71,0.38,0.44274809160305334,0.7447403775174446
0.49486391242408345,0.37776325311048353,0.2285714285714286,0.26,0.93,0.06000000000000005,0.0,0.69,0.12,0.3511450381679389,0.8198823445693475
0.6640173952163156,0.5201568664067789,0.17142857142857143,0.25,0.04999999999999999,0.3,0.0,0.3,0.13,0.18320610687022898,0.8124865220008135
0.02819224713203866,0.007306426387170606,0.18571428571428572,0.57,0.56,0.44,0.0,0.98,0.47,0.5954198473282443,1.0
0.29391917222763747,0.33518522841336174,0.0714285714285714,0.82,0.7,0.12,0.6,0.10999999999999999,0.28,0.36641221374045796,0.7836791995339316
0.6010347154532505,0.496650248605243,0.9285714285714286,0.55,0.6,0.08000000000000002,0.4,0.07,0.99,0.48854961832061067,0.8077054141112454
0.5782409837294745,0.6339550409673429,0.27142857142857146,0.16999999999999998,0.29999999999999993,0.26,0.4,0.75,0.15000000000000002,0.5343511450381678,0.7744229271603716
0.24653220364399797,0.3792338756740354,1.0000000000000002,0.9899999999999999,0.97,0.32,0.0,0.08999999999999997,0.43000000000000005,0.16793893129770987,0.7524028829860311
0.2951188423183625,0.4328065547748547,0.7714285714285715,0.15999999999999998,0.47,0.25,0.2,0.8500000000000001,0.17000000000000004,0.5190839694656488,0.7527721620709994
0.44507760365899385,0.7022806321342702,0.5000000000000001,0.65,0.19,0.49,0.0,0.57,0.43000000000000005,0.3969465648854962,0.7334547702690526
0.2747244507760367,0.34256168444641566,0.842857142857143,0.05999999999999994,0.97,0.44,0.8,0.6,0.24,0.6564885496183206,0.7747244645849379
1.0,1.0,0.17142857142857143,0.73,0.58,0.65,0.4,0.86,0.17999999999999994,0.6106870229007634,
0.03479043263102649,0.005882490254207673,0.6857142857142858,0.69,0.64,0.72,0.2,0.32,0.56,0.3969465648854962,1.0
0.37369723326085336,0.3716473307033311,0.21428571428571436,0.45,0.040000000000000036,0.68,0.0,0.33,0.42,0.27480916030534347,0.7942387112742681
0.4306815625702933,0.6283293260813745,0.5571428571428572,0.33,0.58,0.32,0.2,0.21999999999999997,0.71,0.3969465648854962,0.7443426699315496
0.49486391242408345,0.31744438478956094,0.4142857142857143,0.22000000000000008,0.86,0.12,0.2,0.21999999999999997,0.03999999999999998,0.18320610687022898,0.8401151612456842
0.45767413961160697,0.6292630546931535,0.34285714285714297,0.12,0.56,0.6,0.8,0.04999999999999999,0.77,0.564885496183206,0.7505373943406869
0.31911224413286354,0.30724339970587555,0.3142857142857144,0.3,0.8800000000000001,0.20999999999999996,0.2,0.39,0.97,0.5496183206106869,0.8015342379750717
0.505660943240609,0.6526762996335116,0.5000000000000001,0.44000000000000006,0.92,0.62,0.0,0.95,0.77,0.6717557251908397,0.7563974238888743
0.3862937692134664,0.5938747403067299,0.5714285714285714,0.16999999999999998,0.010000000000000009,0.99,0.2,0.65,0.74,0.5954198473282443,0.7402832877315539
0.13076403988903051,0.053222530871402274,0.6428571428571429,0.86,0.84,0.53,0.4,0.89,0.8600000000000001,0.8244274809160305,0.9236928544899247
0.1973457299242709,0.3136160974812672,0.8857142857142859,0.29,0.78,0.71,0.2,0.24,0.64,0.38167938931297707,0.756040300749142
0.03539026767638903,0.007516515324820783,0.12857142857142861,0.38,0.34,0.59,0.2,0.53,0.64,0.5190839694656488,1.0
0.43548024293319343,0.5594434977473798,0.8571428571428573,0.32,0.62,0.25,0.2,0.25,0.38,0.30534351145038163,0.7599054507782725
0.1397615655694684,0.04561264268540355,0.7857142857142858,0.97,0.67,0.7,0.0,0.36,0.12,0.1984732824427481,0.943824441714229
0.5074604483766966,0.5974229090314901,0.15714285714285714,0.15999999999999998,0.51,0.040000000000000036,0.6,0.5,0.8600000000000001,0.7175572519083968,0.7678889633134536
0.2855214815925621,0.3596489180419712,0.7857142857142858,0.62,0.29,0.97,0.2,0.14,0.99,0.44274809160305334,0.7722883669663684
0.015595711179425653,0.008543616797777709,0.3142857142857144,0.37,0.8,0.020000000000000018,0.4,0.64,0.9200000000000002,0.7328244274809159,1.0
0.5128589637849593,0.5146945540278718,0.7285714285714288,0.9099999999999999,0.27,0.59,0.2,0.030000000000000027,0.37,0.1984732824427481,0.7869563481015269
0.18234985379020774,0.3870538527976844,0.09999999999999998,0.36,0.81,0.21999999999999997,0.4,0.63,0.36,0.5496183206106869,0.7223315441706353
0.1397615655694684,0.05093489577254379,0.04285714285714287,0.22000000000000008,0.81,0.25,0.2,0.10999999999999999,0.08999999999999997,0.15267175572519082,0.9327614795464293
0.39949014021144197,0.37984079927169173,0.5571428571428572,0.57,0.52,0.20999999999999996,0.4,0.43,0.030000000000000027,0.3511450381679389,0.7981906089457165
0.9165479493139389,1.0,0.8,0.56,0.85,0.87,0.4,0.12,0.65,0.4122137404580153,
0.6214291069955763,0.6008777048950723,0.4285714285714286,0.86,0.75,0.54,0.4,0.16999999999999998,0.8400000000000001,0.48854961832061067,0.7885585321109344
1.0,1.0,0.6142857142857143,0.72,0.65,0.29,0.4,0.09999999999999998,0.71,0.4122137404580153,0.16329386707739602
0.5512484066881609,0.5793085739629777,0.15714285714285714,0.10000000000000003,0.030000000000000027,0.87,0.0,0.75,0.15000000000000002,0.38167938931297707,0.7802999654604355
1.0,1.0,0.7714285714285715,0.88,0.63,0.52,0.4,0.76,0.51,0.6564885496183206,0.3889193165219258
0.026992577041313692,0.004131749107122051,0.6142857142857143,0.3,0.97,0.20999999999999996,0.4,0.8,0.41,0.6412213740458015,1.0
0.4960635825148085,0.48705618711921383,0.17142857142857143,0.9,0.66,0.39,0.0,0.52,0.65,0.44274809160305334,0.7901373986613043
0.11156931843742968,0.04276477041947763,0.44285714285714295,0.45,0.78,0.25,0.2,0.77,0.29,0.5190839694656488,0.9355322279640925
0.4414785933868187,0.6524895539111558,0.47142857142857153,0.8,0.24,0.86,0.0,0.71,0.77,0.564885496183206,0.7419253122031475
0.9939266701657046,0.21167627629029626,0.2571428571428572,0.16999999999999998,0.25,0.94,0.4,0.88,0.56,0.7328244274809159,0.9549548542055819
0.4228837069805805,0.23707369453068472,0.6285714285714287,0.10999999999999999,0.96,0.41,0.2,0.7,0.30000000000000004,0.48854961832061067,0.8580029549324166
0.4690710054734949,0.3525525805924508,0.5142857142857143,0.0,0.20999999999999996,0.36,0.8,0.57,0.93,0.8549618320610687,0.822627623264343
0.4042888205743422,0.2969723849763067,0.47142857142857153,0.9099999999999999,0.36,0.64,0.0,0.22999999999999993,0.93,0.38167938931297707,0.8279181723629602
0.29151983204618737,0.44398795490090814,0.17142857142857143,0.010000000000000009,0.62,0.28,0.0,0.020000000000000018,0.88,0.27480916030534347,0.7486392661068719
0.4930644072879959,0.4599547141623288,0.6428571428571429,0.44000000000000006,0.62,0.26,0.0,0.46,0.8600000000000001,0.47328244274809156,0.7964793391230166
1.0,0.2798151217348678,0.7714285714285715,0.020000000000000018,0.040000000000000036,0.76,0.0,0.96,0.94,0.7328244274809159,0.9282487796882518
0.26452725500487373,0.3903685893694998,0.5571428571428572,0.7,0.31,0.52,0.4,0.52,0.22999999999999998,0.45801526717557245,0.7553225082669272
1.0,1.0,0.7428571428571429,0.8500000000000001,0.0,0.78,0.4,0.34,0.87,0.5801526717557252,0.42455946900760244
0.1589562870210693,0.03153668386283531,0.6142857142857143,0.33,0.38,0.91,0.4,0.82,0.62,0.7175572519083968,0.9886064224712269
1.0,1.0,0.05714285714285722,0.7,0.42,0.78,0.0,0.03999999999999998,0.96,0.30534351145038163,0.36546053887089547
0.4156856864362301,0.39048530544597215,0.12857142857142861,0.64,0.0,1.0,0.4,0.14,0.43000000000000005,0.3511450381679389,0.7986746259039432
0.8313713728724602,0.2970891010527791,0.6857142857142858,0.61,0.76,0.66,0.2,0.07,0.74,0.33587786259541985,0.8995278789387132
0.11996700907250513,0.042904829711244485,0.0714285714285714,0.9099999999999999,0.53,0.69,0.0,0.8500000000000001,0.03999999999999998,0.3969465648854962,0.939889020054012
0.12356601934468031,0.035645089754662795,0.5285714285714287,0.56,0.8800000000000001,0.5,0.0,0.83,0.27,0.45801526717557245,0.9599828115130049
0.4816675414261079,0.6928032867247135,0.45714285714285724,0.24,0.24,0.45,0.0,0.42,0.08999999999999997,0.21374045801526714,0.7439434990271379
0.1397615655694684,0.030696328112234217,0.44285714285714295,0.83,0.09999999999999998,0.77,0.2,0.48,0.76,0.5343511450381678,0.9824825219220491
1.0,1.0,0.9142857142857144,0.22000000000000008,0.08000000000000002,0.65,0.0,0.06,0.09999999999999998,0.06106870229007627,
0.12296618429931772,0.03718574196409813,0.7571428571428572,0.7,0.97,0.12,0.2,0.59,0.64,0.5496183206106869,0.9555820288277039
0.4090875009372424,0.3513620766124327,0.7428571428571429,0.08999999999999997,0.16000000000000003,0.81,0.8,0.4,0.67,0.6870229007633588,0.8096868553549366
1.0,1.0,0.30000000000000004,0.71,0.09999999999999998,0.06000000000000005,0.4,0.14999999999999997,0.9000000000000001,0.48854961832061067,
0.28672115168328716,0.3794206213963912,0.6714285714285715,0.8,0.55,0.54,0.4,0.28,0.30000000000000004,0.36641221374045796,0.7662734865897974
0.3371072954937393,0.7179672728121573,0.2571428571428572,0.89,0.39,0.8999999999999999,0.2,0.92,0.54,0.6564885496183206,0.7008086254453495
0.5218564894653971,0.334951796260417,0.7714285714285715,0.86,0.76,0.51,0.2,0.36,0.17999999999999994,0.2900763358778626,0.8391217976891094
1.0,1.0,0.35714285714285726,0.25,0.49,0.57,0.0,0.27,0.39,0.24427480916030533,0.33548850779754413
0.5794406538201995,0.5298676439692804,0.0714285714285714,0.71,0.28,0.75,0.0,0.09999999999999998,0.45,0.18320610687022898,0.7962326535007558
0.5284546749643849,0.6284226989425524,0.7000000000000002,0.65,0.68,0.08999999999999997,0.2,0.96,0.72,0.7328244274809159,0.7659474843768829
0.9231461348129266,0.3311468521674176,0.45714285714285724,0.9,0.32,0.65,0.4,0.68,0.47,0.6106870229007634,0.8981852815376491
1.0,1.0,0.5142857142857143,0.5,0.66,0.47,0.6,0.21999999999999997,0.6,0.5190839694656488,0.2651060875481014
1.0,1.0,0.6142857142857143,0.69,0.87,0.53,0.6,0.66,0.04999999999999993,0.5496183206106869,
0.4726700157456701,0.736991993277154,0.1428571428571429,0.29,0.28,0.42,0.0,0.3,0.30000000000000004,0.2290076335877862,0.7338943783393915
0.3317087800854766,0.3750087537057355,0.11428571428571432,0.24,0.72,0.53,0.4,0.4,0.30000000000000004,0.42748091603053434,0.781720793001541
0.3467046562195397,0.28705151847615495,0.8714285714285717,0.84,0.92,0.28,0.4,0.64,0.93,0.7328244274809159,0.8172694152974231
0.4222838719352179,0.4053082471579636,0.01428571428571429,0.39,0.84,0.12,1.0,0.27,0.16000000000000003,0.5496183206106869,0.7959854056768259
0.037189772812476596,0.006396040990686025,0.028571428571428692,0.10000000000000003,0.030000000000000027,0.58,0.0,0.98,0.76,0.6870229007633588,1.0
1.0,1.0,0.17142857142857143,0.98,0.25,0.43000000000000005,0.4,0.36,0.17000000000000004,0.36641221374045796,0.31668918040505356
1.0,1.0,0.9285714285714286,0.10000000000000003,0.09999999999999998,0.31000000000000005,0.2,0.06,0.04999999999999993,0.12213740458015271,0.5060812074558185
0.46787133538276987,0.33868671070753287,0.6428571428571429,0.14999999999999997,0.030000000000000027,0.020000000000000018,0.0,0.66,0.95,0.5954198473282443,0.8271779928953783
0.11216915348279227,0.04633628235953219,0.04285714285714287,0.9899999999999999,0.69,0.7,0.4,0.09999999999999998,0.59,0.38167938931297707,0.9278824579499259
0.31311389367923825,0.289759331450314,0.8285714285714287,0.05999999999999994,0.6,0.15000000000000002,0.0,0.69,0.88,0.5801526717557252,0.8068130221292379
0.4066881607557922,0.42115829034291186,0.9000000000000001,0.8500000000000001,0.85,0.28,0.2,0.97,0.07000000000000006,0.5496183206106869,0.7874930427803197
0.5410512109169979,0.5451574499871613,0.3857142857142857,0.21000000000000002,0.57,0.7,0.6,0.20999999999999996,0.83,0.5801526717557252,0.7856028794183783
0.556047087051061,0.7374355143677491,0.4142857142857143,0.9899999999999999,0.65,0.74,0.2,0.65,0.94,0.6564885496183206,0.7516605323765946
1.0,1.0,0.0,0.28,0.68,0.0,0.6,0.2,0.06000000000000005,0.33587786259541985,
